"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2023,952900331,611.664622923,G2,2,1,70,G5,3,3,G2,Q1,D01,Q1,D01,1095,1095,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,980,950,,1,1,4,2,2,,,,,
2023,952900341,655.810265585,G2,1,2,74,G5,2,1,G1,Q2,D04,Q1,D02,6440,2090,0,0,4350,4000,4000,0,3800,3800,1700,0,0,2100,2100,0,0,3475,3300,175,2640,3377,3169,,2,1,2,1,1,,3,2,,2
2023,952900351,1058.587050008,G2,1,3,79,G5,2,1,G2,Q2,D03,Q4,D07,35320,4350,0,0,30970,30000,20000,10000,0,0,0,0,0,0,0,0,0,0,0,0,35320,2836,2700,,1,1,3,2,2,,,,,
2023,952900361,629.417382591,G2,2,1,90,G5,3,5,G2,Q1,D01,Q1,D01,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,792,700,,5,1,4,2,2,,,,,
2023,953100202,991.830972261,G2,2,4,43,G3,2,1,G1,Q4,D08,Q4,D08,56880,2780,300,0,54100,50000,50000,0,8899,8899,8032,8032,0,0,0,0,0,1515,1207,308,47981,9125,6769,,4,7,2,2,1,,1,2,,2
2023,953100212,642.64656866,G2,1,2,67,G5,2,1,G1,Q5,D10,Q5,D09,173560,19360,450,0,154200,148000,98000,50000,87300,82300,82300,0,0,0,0,0,0,13717,8500,5217,86260,24928,12250,40,3,1,1,1,2,,2,2,,1
2023,953100222,418.913675096,G2,2,2,66,G5,2,1,G1,Q3,D06,Q2,D04,33480,590,0,0,32890,31000,22000,9000,18774,18774,18000,0,18000,0,0,0,0,1047,96,951,14706,6007,4407,,3,1,4,2,1,,1,2,,2
2023,953100302,1332.204691497,G2,1,2,52,G4,2,1,G1,Q3,D06,Q2,D03,9460,4540,0,0,4920,1900,900,1000,2750,2750,2300,0,0,450,450,0,0,912,750,162,6710,5479,4539,40,2,1,1,1,1,,1,2,,1
2023,953200202,404.297323376,G2,2,1,64,G5,3,5,G1,Q2,D03,Q1,D02,5915,4716,0,0,1199,0,0,0,1440,1440,0,0,0,0,0,0,0,20,20,0,4475,3061,3035,,1,1,4,2,2,,1,2,,2
2023,953200212,407.468592656,G2,1,1,29,G1,1,2,G1,Q1,D02,Q1,D02,8370,7670,0,6000,700,0,0,0,4799,4799,4799,0,0,0,0,0,0,55,1,54,3571,1979,1655,,1,1,2,2,1,,2,2,,2
2023,953200232,511.258189141,G2,1,4,49,G3,2,1,G1,Q4,D08,Q2,D04,15729,2879,0,0,12850,10000,10000,0,4500,4500,4500,4500,0,0,0,0,0,1820,1600,220,11229,9035,7763,25,1,1,2,2,1,,1,2,,1
2023,953200302,816.768627904,G2,1,2,35,G2,4,1,G1,Q2,D03,Q1,D02,2600,150,0,0,2450,2200,2200,0,350,350,150,0,0,0,0,0,200,375,350,25,2250,2410,2368,,3,5,2,2,1,,2,2,,2
2023,953300212,616.348003232,G2,1,3,58,G4,2,1,G2,Q3,D06,Q3,D05,22150,250,0,0,21900,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,22150,6169,5759,,2,1,2,1,2,,,,,
2023,953300222,770.937374674,G2,2,1,37,G2,1,2,G2,Q4,D07,Q3,D06,23950,23650,1030,20500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23950,7647,6180,,2,1,3,1,3,4,,,,
2023,953300232,619.273370169,G2,1,3,30,G2,2,1,G1,Q3,D05,Q5,D09,87580,4380,1500,0,83200,82000,32000,50000,9030,9030,9000,9000,0,0,0,0,0,744,480,264,78550,4635,3900,,3,1,2,2,2,,2,2,,2
2023,953300242,558.322683057,G2,1,2,32,G2,2,3,G2,Q2,D04,Q2,D03,6630,6230,0,1000,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6630,3864,3293,,1,1,1,1,2,,,,,
2023,953300302,682.16584976,G2,2,1,81,G5,3,1,G2,Q1,D02,Q2,D03,10130,1370,1000,0,8760,8760,760,8000,0,0,0,0,0,0,0,0,0,0,0,0,10130,1451,1413,,1,3,1,2,2,,,,,
2023,953300312,350.732724907,G2,1,1,62,G5,1,1,G2,Q1,D01,Q1,D01,710,10,0,0,700,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,710,233,188,,1,3,4,2,2,,,,,
2023,960000212,778.822153009,G2,2,2,56,G4,2,2,G1,Q2,D04,Q2,D03,15170,14770,3000,9000,400,0,0,0,5500,5500,5500,0,0,0,0,0,0,220,0,220,9670,3360,2724,10,1,7,2,1,1,,2,2,,1
2023,960000232,703.937190559,G2,1,2,58,G4,2,1,G1,Q5,D10,Q5,D09,75258,7828,1800,0,67430,64000,44000,20000,1820,1820,0,0,0,0,0,0,0,180,180,0,73438,14122,10717,30,2,1,3,1,1,,3,2,,1
2023,960000242,998.903756818,G2,1,1,55,G4,1,4,G1,Q5,D10,Q3,D06,64608,54208,45000,0,10400,9000,0,9000,37000,37000,0,0,0,2000,0,2000,0,1440,1320,120,27608,16175,11964,30,1,3,3,2,1,,2,2,,1
2023,960000252,853.986257735,G2,1,4,52,G4,2,1,G1,Q5,D10,Q5,D10,202200,20800,3200,0,181400,180000,100000,80000,48000,47000,31000,16000,15000,16000,0,16000,0,5496,1800,3696,154200,23246,15356,,3,1,3,2,1,,1,2,,2
2023,960000262,1265.219853112,G2,1,3,40,G3,2,1,G1,Q5,D10,Q4,D08,66326,5026,1000,0,61300,60000,60000,0,8340,8340,8340,8340,0,0,0,0,0,840,480,360,57986,14644,11244,,3,1,1,2,1,,1,2,,2
2023,960000312,543.387910177,G2,2,1,66,G5,3,1,G2,Q1,D01,Q2,D03,6030,2030,0,0,4000,4000,4000,0,0,0,0,0,0,0,0,0,0,280,280,0,6030,1075,567,,5,1,1,2,2,,,,,
2023,960000352,601.841097715,G2,2,1,75,G5,3,2,G2,Q1,D01,Q2,D03,6182,6120,0,6020,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6182,1183,1166,,1,3,2,2,2,,,,,
2023,960000362,861.550391087,G2,1,3,41,G3,2,1,G1,Q5,D10,Q4,D07,42950,16620,80,0,26330,24000,11000,13000,2329,2329,2329,1349,980,0,0,0,0,2720,2580,140,40621,13414,10994,,1,1,2,2,1,,1,2,,2
2023,960000372,906.80932535,G2,1,3,49,G3,2,1,G1,Q4,D08,Q4,D07,47438,7996,2500,0,39442,35000,30000,5000,8000,8000,8000,8000,0,0,0,0,0,571,288,283,39438,8914,7714,,3,1,2,1,1,,1,2,,3
2023,960100202,167.123060266,G2,2,1,91,G5,3,5,G2,Q1,D01,Q1,D01,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,919,918,,1,1,4,2,2,,,,,
2023,960100212,742.973833949,G2,1,2,70,G5,4,3,G1,Q2,D03,Q1,D02,5252,4352,0,1000,900,0,0,0,2500,2500,0,0,0,0,0,0,2500,410,284,126,2752,2508,2178,,3,1,1,2,1,,3,2,,3
2023,960100232,455.072163215,G2,1,1,64,G5,3,4,G1,Q1,D01,Q1,D01,586,50,0,0,536,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,-1414,317,284,,3,1,1,2,3,9,3,1,1,2
2023,960100262,2054.467159555,G2,1,1,26,G1,1,5,G1,Q2,D03,Q1,D02,5050,2350,600,0,2700,0,0,0,500,500,0,0,0,500,500,0,0,850,830,20,4550,3141,2562,40,3,7,1,1,1,,1,2,,1
2023,960100282,1153.392461615,G2,1,3,57,G4,2,1,G1,Q1,D02,Q2,D04,25444,9444,0,0,16000,15000,15000,0,12043,12043,12043,9043,0,0,0,0,0,1798,1322,476,13401,1463,206,,3,1,1,1,1,,1,1,2,3
2023,960100292,366.012700866,G2,1,3,48,G3,2,3,G1,Q4,D07,Q2,D04,28360,3360,0,1000,25000,20000,0,20000,13240,13240,9640,0,9640,3600,3100,500,0,2216,1560,656,15120,6809,5555,35,1,1,2,2,3,7,1,2,,1
2023,960100302,933.55354026,G2,2,1,66,G5,4,1,G2,Q2,D03,Q2,D03,8820,820,0,0,8000,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,2748,2630,,1,3,1,2,2,,,,,
2023,960100312,159.283935662,G2,2,1,27,G1,1,3,G2,Q2,D04,Q2,D03,8720,8620,500,6400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8720,4270,3626,,1,3,2,1,3,1,,,,
2023,960100322,345.638538872,G2,1,2,61,G5,2,1,G2,Q5,D10,Q5,D10,104720,85320,5000,0,19400,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,104720,20317,14956,,1,1,1,1,2,,,,,
2023,960100342,518.810811265,G2,1,3,83,G5,2,1,G1,Q1,D02,Q2,D04,14090,60,0,0,14030,14000,14000,0,200,200,0,0,0,0,0,0,0,200,200,0,13890,1714,1617,,2,1,2,1,3,9,3,2,,3
2023,960100352,260.495647973,G2,2,1,73,G5,3,5,G2,Q1,D02,Q1,D01,130,130,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1440,1406,,1,3,4,2,2,,,,,
2023,960100382,1925.701665999,G2,2,2,55,G4,4,3,G2,Q3,D06,Q2,D04,13552,8752,1700,4300,4800,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13552,5617,4846,,2,3,4,1,2,,,,,
2023,960200212,351.677795435,G2,2,1,88,G5,3,1,G2,Q1,D01,Q2,D04,10450,360,0,0,10090,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10450,568,558,,1,3,2,2,2,,,,,
2023,960200222,449.734372496,G2,1,1,54,G4,1,1,G2,Q3,D06,Q2,D04,11054,4054,0,0,7000,6000,6000,0,0,0,0,0,0,0,0,0,0,500,500,0,11054,5726,4529,,2,1,1,1,2,,,,,
2023,960200232,1190.782411583,G2,1,4,39,G2,2,1,G1,Q5,D09,Q4,D08,58665,9765,65,0,48900,42000,42000,0,2950,2950,0,0,0,2950,2950,0,0,773,650,123,55715,11761,10285,,3,3,4,1,1,,1,1,2,2
2023,960200252,718.83437993,G2,2,2,75,G5,2,2,G2,Q2,D03,Q3,D06,29235,29235,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,20926,20000,926,29235,2764,1691,,2,1,3,1,2,,,,,
2023,960200262,688.387393726,G2,1,2,42,G3,2,3,G2,Q2,D03,Q1,D02,2226,1526,0,1000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,2945,2567,,1,1,4,1,2,,,,,
2023,960200282,589.749774819,G2,2,3,61,G5,3,3,G2,Q5,D09,Q2,D03,6810,5510,0,1000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810,11227,10100,,2,1,2,2,2,,,,,
2023,960200312,688.698394748,G2,1,2,77,G5,2,1,G1,Q3,D05,Q2,D04,52100,600,0,0,51500,50000,50000,0,39000,38000,38000,38000,0,0,0,0,0,1370,0,1370,13100,4484,2504,,3,2,2,2,2,,2,2,,2
2023,960200322,345.075206653,G2,2,1,78,G5,1,1,G2,Q1,D01,Q2,D03,5230,230,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5230,725,662,,1,3,2,2,2,,,,,
2023,960200332,339.724369367,G2,2,1,71,G5,3,1,G2,Q3,D05,Q4,D07,35560,17460,0,0,18100,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,35560,4932,4574,,1,3,2,2,2,,,,,
2023,960200352,689.019325827,G2,1,2,64,G5,2,1,G1,Q3,D06,Q3,D05,23299,2726,0,0,20573,18600,17000,1600,1450,1450,1450,0,0,0,0,0,0,74,0,74,21849,5813,5440,10,1,1,1,2,2,,2,2,,1
2023,960200372,818.04304019,G2,1,5,44,G3,2,3,G1,Q4,D08,Q2,D03,9077,5627,0,1317,3450,0,0,0,2000,2000,0,0,0,2000,2000,0,0,2280,2140,140,7077,9636,8838,,2,1,1,1,3,9,3,2,,2
2023,960200382,607.080182326,G2,1,2,69,G5,2,3,G1,Q3,D05,Q1,D01,2501,2201,0,1317,300,0,0,0,9350,9350,0,0,0,1600,1600,0,750,1892,1770,122,-6849,5312,5160,,1,1,4,1,1,,1,1,1,3
2023,960300202,378.753300175,G2,1,2,73,G5,2,1,G2,Q2,D04,Q3,D05,22500,500,0,0,22000,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,3404,3279,,1,1,1,2,2,,,,,
2023,960300212,293.671758657,G2,1,1,57,G4,1,3,G1,Q2,D03,Q1,D01,280,280,0,250,0,0,0,0,880,880,0,0,0,0,0,0,880,903,680,223,-600,2448,2212,,3,1,2,2,3,1,1,1,2,3
2023,960300222,378.753300175,G2,1,2,73,G5,2,1,G1,Q1,D01,Q3,D05,26500,300,0,0,26200,26000,12000,14000,5000,5000,5000,0,0,0,0,0,0,352,0,352,21500,1162,736,,3,3,4,2,3,9,3,2,,2
2023,960300232,232.910996912,G2,1,3,41,G3,2,3,G1,Q5,D09,Q4,D07,67900,55900,500,50000,12000,5000,0,5000,28000,25000,25000,0,0,0,0,0,0,1440,0,1440,39900,12345,9722,,3,1,4,1,2,,2,2,,3
2023,960300242,751.045854817,G2,1,2,62,G5,2,1,G1,Q3,D06,Q4,D07,46260,6810,0,0,39450,39000,31000,8000,6900,5900,5900,0,0,0,0,0,0,1384,1000,384,39360,5777,4692,,4,1,3,1,1,,2,2,,2
2023,960300252,423.337320333,G2,1,3,50,G4,2,3,G2,Q2,D04,Q1,D02,4400,2400,150,500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,3818,3284,,2,3,2,1,2,,,,,
2023,960300262,512.071993316,G2,1,2,31,G2,2,3,G1,Q3,D05,Q2,D03,8300,3600,0,1500,4700,4000,0,0,30,30,0,0,0,0,0,0,0,50,50,0,8270,4754,3987,20,1,1,4,1,3,1,2,2,,1
2023,960300272,883.189670611,G2,2,2,47,G3,4,1,G1,Q2,D03,Q4,D08,55883,5414,3200,0,50469,50000,50000,0,5967,5967,5967,5967,0,0,0,0,0,2226,2033,193,49916,3089,2441,,2,7,3,1,1,,1,2,,2
2023,960300282,378.753300175,G2,1,2,85,G5,2,1,G1,Q2,D03,Q3,D05,21000,2000,0,0,19000,19000,19000,0,1500,0,0,0,0,0,0,0,0,0,0,0,19500,2721,2640,,1,3,1,2,2,,,,,
2023,960300292,383.053281369,G2,2,4,50,G4,2,1,G2,Q3,D05,Q2,D04,15600,4600,0,0,11000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,5061,4678,,2,1,3,1,2,,,,,
2023,960300302,458.041349112,G2,2,1,70,G5,3,5,G2,Q1,D01,Q2,D03,10140,8660,0,0,1480,1480,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,10140,1263,1146,,1,2,2,2,2,,,,,
2023,960300312,685.530512165,G2,1,6,58,G4,2,1,G1,Q4,D08,Q1,D02,11765,255,0,0,11510,10010,10010,0,8000,8000,3000,3000,0,5000,5000,0,0,1260,180,1080,3765,8462,6206,,3,1,2,2,1,,2,2,,2
2023,960300322,589.281286909,G2,1,2,76,G5,2,1,G2,Q3,D06,Q4,D07,43830,6600,0,0,37230,37000,22000,15000,0,0,0,0,0,0,0,0,0,0,0,0,43830,5506,4801,,1,3,2,2,2,,,,,
2023,960300352,478.471069898,G2,1,2,76,G5,2,1,G1,Q1,D02,Q2,D04,11813,1176,976,0,10637,8000,8000,0,100,0,0,0,0,0,0,0,0,0,0,0,11713,2326,2262,,1,2,2,2,2,,,,,
2023,960300362,458.041349112,G2,2,1,80,G5,3,1,G1,Q1,D02,Q3,D05,24700,100,0,0,24600,24000,24000,0,2000,0,0,0,0,0,0,0,0,0,0,0,22700,2285,2045,,1,3,4,2,2,,,,,
2023,960300372,403.097661701,G2,1,4,41,G3,2,1,G1,Q5,D09,Q2,D04,14300,700,0,0,13600,12000,12000,0,50,50,0,0,0,0,0,0,0,1000,1000,0,14250,10636,9920,40,4,3,4,1,2,,1,2,,1
2023,960300382,159.283935662,G2,1,1,78,G5,3,5,G2,Q1,D01,Q1,D01,230,30,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1371,1328,,1,3,1,2,2,,,,,
2023,960900201,426.01416011,G2,2,1,78,G5,3,1,G1,Q1,D02,Q3,D05,24900,1900,0,0,23000,23000,23000,0,1200,0,0,0,0,0,0,0,0,0,0,0,23700,1964,1932,,1,1,4,2,2,,,,,
2023,960900211,468.35372932,G2,1,2,68,G5,2,1,G1,Q2,D04,Q5,D09,93286,3036,0,0,90250,90000,70000,20000,20000,10000,0,0,0,10000,0,10000,0,550,0,550,73286,3932,3000,30,4,1,4,2,1,,2,2,,1
2023,960900221,927.922978987,G2,1,3,37,G2,2,5,G2,Q4,D07,Q3,D05,19460,15060,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19460,7103,6004,,2,2,3,1,2,,,,,
2023,960900241,714.918505625,G2,1,2,63,G5,2,1,G1,Q3,D06,Q3,D06,33227,7927,0,0,25300,25000,25000,0,1260,1260,1260,1260,0,0,0,0,0,350,290,60,31967,5423,5135,30,2,1,1,1,1,,1,2,,1
2023,960900251,943.623239627,G2,2,2,60,G5,2,1,G2,Q3,D06,Q4,D07,33765,5765,0,0,28000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,33765,5912,5490,,1,1,1,2,2,,,,,
2023,960900261,626.150860009,G2,2,1,79,G5,3,3,G2,Q1,D02,Q1,D02,1423,1423,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,2309,2308,,1,1,4,2,2,,,,,
2023,960900291,505.981797385,G2,1,2,69,G5,2,1,G1,Q2,D04,Q5,D10,124522,3900,0,0,120622,120000,120000,0,10300,7000,7000,0,0,0,0,0,0,3580,3000,580,114222,3682,2532,25,3,1,2,2,1,,1,2,,1
2023,960900311,2039.374117306,G2,1,1,40,G3,1,1,G1,Q2,D04,Q3,D06,39020,8920,0,0,30100,30000,30000,0,14400,14400,14400,14400,0,0,0,0,0,2440,1600,840,24620,3612,2379,,3,3,1,1,1,,1,2,,2
2023,960900331,680.750526236,G2,1,2,76,G5,2,1,G1,Q2,D04,Q4,D07,33582,5246,0,0,28336,28336,16000,12336,50,50,0,0,0,50,0,50,0,480,450,30,33532,4235,3953,30,1,1,2,2,1,,3,2,,1
2023,960900351,619.811293769,G2,1,2,72,G5,2,1,G2,Q2,D04,Q5,D09,83802,19732,3200,0,64070,63000,38000,25000,0,0,0,0,0,0,0,0,0,0,0,0,83802,3981,3414,,1,1,2,2,2,,,,,
2023,960900361,1140.433405475,G2,1,4,47,G3,2,1,G1,Q5,D10,Q4,D07,47803,14176,4000,0,33627,30000,30000,0,4730,4730,4730,2021,0,0,0,0,0,1787,1600,187,43073,14933,10873,,1,7,4,1,1,,1,2,,2
2023,961000202,934.150777437,G2,1,2,58,G4,2,1,G1,Q5,D09,Q4,D08,61810,21160,8000,0,40650,38000,38000,0,3400,3400,3400,3400,0,0,0,0,0,680,600,80,58410,11428,9082,,3,1,2,2,1,,1,2,,2
2023,961000222,457.063251087,G2,2,1,78,G5,3,1,G2,Q1,D02,Q2,D03,8934,2934,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,8934,1398,1391,,1,3,4,2,2,,,,,
2023,961000232,445.72385947,G2,1,2,73,G5,2,1,G1,Q2,D04,Q2,D04,11268,1268,0,0,10000,10000,10000,0,20,20,0,0,0,0,0,0,0,240,240,0,11248,4264,4026,20,1,1,1,2,2,,2,2,,1
2023,961000252,566.576841428,G2,1,2,63,G5,2,1,G1,Q3,D05,Q4,D07,42660,8760,0,0,33900,29000,9000,20000,1000,0,0,0,0,0,0,0,0,0,0,0,41660,5012,4606,,2,3,2,1,2,,,,,
2023,961000312,561.901130571,G2,2,2,74,G5,2,1,G1,Q2,D04,Q1,D02,6546,46,0,0,6500,6500,6500,0,4530,4530,3000,0,0,0,0,0,1530,1110,770,340,2016,3710,3125,,3,1,4,2,3,9,3,1,2,3
2023,961000322,964.083245998,G2,1,1,57,G4,1,5,G1,Q1,D01,Q1,D01,1,1,0,0,0,0,0,0,6500,6500,0,0,0,6500,6500,0,0,0,0,0,-6499,490,473,,3,1,4,2,2,,2,1,1,3
2023,961000342,1053.408799983,G2,1,4,55,G4,2,2,G1,Q5,D10,Q4,D08,59645,42595,1500,14950,17050,16000,0,16000,7500,0,0,0,0,0,0,0,0,0,0,0,52145,17711,15641,,1,1,1,2,2,,,,,
2023,961000352,804.99399217,G2,1,2,73,G5,2,1,G1,Q3,D05,Q3,D05,22607,933,0,0,21674,21400,6400,15000,700,400,0,0,0,0,0,0,0,141,141,0,21907,4789,4255,,4,1,2,2,2,,3,2,,2
2023,961000362,753.11869342,G2,2,1,74,G5,3,1,G2,Q1,D02,Q2,D03,8799,2113,0,0,6686,6400,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,8799,1752,1447,,1,3,1,2,2,,,,,
2023,961000372,633.590304052,G2,2,1,76,G5,3,1,G2,Q1,D02,Q4,D07,37300,12950,500,0,24350,24000,10000,14000,0,0,0,0,0,0,0,0,0,0,0,0,37300,2360,2195,,1,1,2,2,2,,,,,
2023,961000382,655.108131513,G2,2,1,87,G5,3,5,G2,Q1,D01,Q1,D01,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1030,984,,2,3,1,1,2,,,,,
2023,961100212,1253.159479107,G2,1,4,41,G3,2,1,G1,Q5,D10,Q5,D09,86630,56080,0,0,30550,26000,15000,11000,15980,10180,10180,10180,0,0,0,0,0,1050,520,530,70650,15350,12985,,2,1,3,1,2,,1,2,,2
2023,961100222,1113.847232749,G2,1,4,41,G3,2,1,G1,Q5,D09,Q4,D08,67625,17825,4800,0,49800,45000,45000,0,12000,12000,12000,12000,0,0,0,0,0,640,120,520,55625,10736,8320,,3,1,2,1,2,,2,2,,2
2023,961100232,949.579774183,G2,1,4,42,G3,2,1,G1,Q5,D09,Q3,D06,50510,14460,0,0,36050,35000,35000,0,22372,22372,16372,16372,0,6000,0,6000,0,2760,2072,688,28138,10748,7630,,1,1,3,2,1,,1,2,,3
2023,961100262,644.590259153,G2,1,3,49,G3,2,1,G1,Q3,D06,Q4,D07,59855,1905,1500,0,57950,57000,10000,47000,18452,15452,15452,0,10740,0,0,0,0,1126,394,732,41403,6249,4492,,3,1,2,2,1,,2,2,,3
2023,961100272,938.405826237,G2,1,3,44,G3,2,1,G1,Q1,D02,Q2,D03,14000,1900,1220,0,12100,10000,10000,0,5686,5686,3858,3858,0,1828,1208,620,0,1334,1154,180,8314,1940,1197,20,1,1,2,2,1,,1,2,,1
2023,961100282,417.315681938,G2,1,2,64,G5,2,1,G2,Q5,D09,Q4,D07,40335,12235,0,0,28100,27000,17000,10000,0,0,0,0,0,0,0,0,0,80,80,0,40335,10435,9915,,1,5,2,2,2,,,,,
2023,961100302,1279.709498758,G2,1,3,37,G2,2,1,G1,Q4,D07,Q2,D03,20414,1899,0,0,18515,18100,18100,0,11295,11295,10945,10945,0,0,0,0,0,1556,1266,290,9119,7992,6664,10,1,1,2,2,1,,1,2,,1
2023,961100332,992.400622492,G2,1,3,55,G4,2,1,G1,Q4,D07,Q2,D04,14192,5002,0,0,9190,8000,8000,0,2510,2510,0,0,0,2510,2510,0,0,1014,629,385,11682,6847,6039,,3,1,2,1,1,,1,1,2,2
2023,961100352,209.087216322,G2,2,1,93,G5,3,5,G2,Q1,D01,Q1,D01,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,956,939,,1,3,4,2,2,,,,,
2023,961100362,203.521868897,G2,2,1,82,G5,3,1,G2,Q1,D02,Q2,D03,6670,120,0,0,6550,6550,3800,2750,0,0,0,0,0,0,0,0,0,0,0,0,6670,1503,1445,,5,2,2,2,2,,,,,
2023,961100372,598.564996887,G2,1,2,70,G5,2,1,G2,Q2,D04,Q2,D03,8642,880,0,0,7762,4800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,8642,3983,3850,,2,1,2,1,2,,,,,
2023,961100382,200.981309755,G2,2,1,68,G5,3,1,G2,Q1,D02,Q2,D03,8780,780,500,0,8000,8000,7000,1000,0,0,0,0,0,0,0,0,0,0,0,0,8780,1459,1356,,1,3,4,2,2,,,,,
2023,961200202,467.425778779,G2,1,2,54,G4,2,1,G1,Q5,D09,Q4,D07,48618,11888,1800,0,36730,33700,11000,22700,11570,11570,11500,8000,0,0,0,0,0,4694,4360,334,37048,12179,8699,,1,1,1,2,1,,1,2,,2
2023,961200212,956.09492993,G2,1,3,39,G2,2,1,G2,Q4,D08,Q3,D06,28709,10509,0,0,18200,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,28709,9917,7798,,2,1,2,1,3,2,,,,
2023,961200222,738.541433832,G2,1,2,62,G5,2,1,G1,Q4,D07,Q3,D06,38456,4956,3400,0,33500,33000,16000,17000,7148,7148,7048,7048,0,0,0,0,0,1260,1012,248,31308,7027,5619,,3,1,2,2,1,,1,2,,2
2023,961200232,675.224287979,G2,1,4,46,G3,2,1,G1,Q4,D08,Q3,D06,69164,31730,1500,0,37434,35000,30000,0,43000,43000,0,0,0,43000,43000,0,0,0,0,0,26164,9548,7870,40,1,1,2,2,3,1,2,2,,1
2023,961200252,224.319548087,G2,1,1,50,G4,4,1,G1,Q5,D09,Q2,D03,10024,1324,0,0,8700,8500,8500,0,2000,2000,0,0,0,2000,2000,0,0,0,0,0,8024,11476,8712,30,3,1,2,2,1,,3,2,,1
2023,961200262,416.824634455,G2,1,2,71,G5,2,1,G1,Q1,D02,Q3,D06,31100,2000,0,0,29100,29000,29000,0,600,0,0,0,0,0,0,0,0,0,0,0,30500,1879,1828,,1,1,2,2,2,,,,,
2023,961200282,225.898173922,G2,1,1,50,G4,1,1,G2,Q2,D04,Q4,D07,38507,15257,100,0,23250,21000,9000,12000,0,0,0,0,0,0,0,0,0,700,700,0,38507,4091,3526,,1,1,1,2,2,,,,,
2023,961200292,350.852450565,G2,2,1,95,G5,3,1,G2,Q1,D01,Q2,D03,6150,150,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6150,724,719,,1,1,4,2,2,,,,,
2023,961200302,631.359515189,G2,1,4,46,G3,2,1,G2,Q3,D06,Q3,D06,32302,5809,0,0,26493,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,32302,6128,5120,,2,4,2,2,2,,,,,
