"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2021,418700111,1398.82535653074,G1,1,2,76,G5,2,1,G1,Q5,D10,Q5,D10,334784,11284,900,0,323500,320000,300000,20000,2000,0,0,0,0,0,0,0,0,0,0,0,332784,35575,24162,,1,1,4,2,2,,,,,
2021,418700181,2108.51692797617,G1,1,3,58,G4,2,1,G1,Q5,D10,Q5,D10,173130,28330,16500,0,144800,140000,90000,50000,19200,14200,11200,0,0,3000,3000,0,0,1130,800,330,153930,14861,11659,,1,3,2,1,1,,1,2,,2
2021,418700191,2121.3808522265,G1,1,4,65,G5,2,1,G2,Q5,D10,Q5,D10,125396,18896,6000,0,106500,98000,98000,0,0,0,0,0,0,0,0,0,0,130,130,0,125396,12246,10444,,2,8,1,1,1,,,,,
2021,418700321,2659.01554839896,G1,1,3,45,G3,2,1,G2,Q5,D10,Q4,D08,53624,25420,0,0,28204,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,53624,15407,12694,,1,1,2,2,2,,,,,
2021,418700331,2576.11313001412,G1,1,5,54,G4,2,1,G1,Q5,D10,Q4,D08,131560,10210,0,0,121350,120000,120000,0,69000,60000,60000,60000,0,0,0,0,0,3000,0,3000,62560,12905,8935,20,3,1,3,2,1,,1,2,,1
2021,418800101,735.871036448975,G1,1,3,68,G5,2,1,G1,Q5,D10,Q5,D10,702040,78040,3000,0,624000,620000,520000,100000,28700,26000,26000,0,26000,0,0,0,0,3960,3000,960,673340,35563,25356,30,1,1,2,1,1,,1,2,,1
2021,418800131,1704.82955507656,G1,1,4,40,G3,2,1,G1,Q5,D10,Q5,D09,139120,9820,0,0,129300,110000,70000,40000,63000,60000,60000,0,60000,0,0,0,0,2400,0,2400,76120,14171,10367,,2,1,3,2,2,,2,2,,3
2021,418800171,951.525065397395,G1,1,2,65,G5,2,1,G1,Q3,D05,Q4,D08,60305,305,0,0,60000,60000,55000,5000,2140,2140,1540,1540,0,600,0,600,0,315,120,195,58165,4099,3604,,2,1,4,1,1,,1,2,,3
2021,418800301,893.101257990251,G1,1,4,48,G3,2,1,G1,Q4,D08,Q3,D06,41818,13818,200,0,28000,26000,26000,0,14750,14750,6000,6000,0,8500,7000,1500,0,4874,4284,590,27068,9022,7095,,2,1,1,2,3,8,3,2,,2
2021,418800311,2251.07610895914,G1,1,2,79,G5,2,1,G2,Q1,D02,Q3,D05,20500,500,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,1528,1506,,1,1,3,2,2,,,,,
2021,418900101,1345.49683480131,G1,1,2,64,G5,2,2,G1,Q4,D08,Q5,D10,228961,44961,0,28500,184000,180000,0,180000,115000,40000,38000,0,0,2000,0,2000,0,1236,0,1236,113961,7711,4941,,3,1,3,1,2,,3,2,,2
2021,418900121,1639.24051413146,G1,1,4,45,G3,2,1,G1,Q4,D08,Q3,D06,43280,7130,0,0,36150,35000,35000,0,12386,12386,12386,12386,0,0,0,0,0,600,307,293,30894,7603,6823,40,2,5,2,1,2,,2,2,,1
2021,418900161,2678.57466249647,G1,1,6,45,G3,2,2,G1,Q5,D10,Q5,D09,190230,146430,10000,114000,43800,40000,0,0,104000,104000,50000,0,50000,54000,28000,26000,0,2557,0,2557,86230,25340,16386,40,3,7,3,1,1,,3,2,,1
2021,418900171,1509.9265013623,G1,1,2,72,G5,2,2,G2,Q3,D05,Q3,D05,17920,16420,0,13000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17920,4575,4574,,1,1,3,1,2,,,,,
2021,418900181,2296.23828622151,G1,1,4,57,G4,2,3,G1,Q3,D06,Q1,D02,5785,5785,60,4300,0,0,0,0,2000,2000,2000,0,0,0,0,0,0,160,0,160,3785,4960,4416,,1,1,3,1,2,,2,2,,2
2021,418900191,1373.31362768937,G1,1,5,50,G4,2,1,G2,Q5,D10,Q5,D10,115040,14220,0,0,100820,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,115040,12203,10668,,2,1,3,1,2,,,,,
2021,418900301,1757.27224585034,G1,2,1,84,G5,3,5,G2,Q1,D01,Q1,D01,1075,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,831,830,,1,1,2,2,2,,,,,
2021,418900311,2330.91038036974,G1,1,2,66,G5,2,1,G1,Q3,D06,Q5,D09,80476,8076,100,0,72400,70000,15000,55000,6700,6700,5000,2000,3000,0,0,0,0,1246,1100,146,73776,5885,5091,,3,1,2,1,1,,1,2,,2
2021,419000102,1555.92083683801,G1,1,3,68,G5,2,1,G1,Q5,D09,Q5,D10,159170,290,0,0,158880,152000,117000,35000,12000,0,0,0,0,0,0,0,0,0,0,0,147170,9566,8476,,1,4,2,2,2,,,,,
2021,419000112,1065.04534749653,G1,1,1,28,G1,1,3,G2,Q1,D02,Q1,D02,1255,1255,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,1469,1367,,1,7,3,2,2,,,,,
2021,419000132,1441.24263652807,G1,1,2,71,G5,2,5,G2,Q4,D07,Q1,D01,270,70,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,6940,5609,,1,1,4,2,2,,,,,
2021,419000162,2074.07714385936,G1,1,3,38,G2,2,1,G1,Q5,D10,Q5,D10,111090,7690,100,0,103400,100000,100000,0,1300,1300,1300,1300,0,0,0,0,0,2120,2000,120,109790,13277,9036,30,3,1,4,1,1,,1,2,,1
2021,419000172,1643.82589093808,G1,2,2,31,G2,1,3,G1,Q3,D05,Q2,D03,5580,5580,0,3000,0,0,0,0,200,200,0,0,0,0,0,0,200,300,200,100,5380,4856,4478,,2,8,3,1,1,,1,2,,2
2021,419100102,1544.19607027831,G1,1,2,79,G5,2,1,G2,Q5,D10,Q5,D10,572800,250000,40000,0,322800,290000,280000,10000,0,0,0,0,0,0,0,0,0,0,0,0,572800,25573,21209,,1,1,2,2,2,,,,,
2021,419100132,923.018544127864,G1,1,2,35,G2,1,4,G2,Q2,D03,Q1,D01,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2942,1211,,2,4,3,1,2,,,,,
2021,419100152,839.91963143516,G1,1,5,47,G3,2,3,G1,Q5,D10,Q5,D09,314487,91187,2500,70000,223300,220000,0,220000,227500,97500,0,0,0,59500,35000,24500,0,2610,2190,420,86987,37627,22377,,3,7,3,2,1,,3,2,,2
2021,419100162,491.020153720033,G1,1,4,56,G4,2,1,G1,Q5,D10,Q5,D10,304590,26590,900,0,278000,230000,230000,0,20500,20500,16000,16000,0,4000,0,4000,0,1610,0,1610,284090,21472,14586,10,3,1,3,2,1,,3,2,,1
2021,419100182,451.518299550269,G1,1,3,65,G5,2,1,G1,Q5,D10,Q5,D10,438800,8500,5000,0,430300,430000,130000,300000,110000,60000,60000,60000,0,0,0,0,0,3000,0,3000,328800,12393,5964,,3,1,2,2,2,,2,2,,2
2021,419100192,384.14179290535,G1,1,1,81,G5,3,1,G2,Q1,D02,Q5,D10,290000,20000,0,0,270000,270000,170000,100000,0,0,0,0,0,0,0,0,0,0,0,0,290000,1604,995,,1,1,4,2,2,,,,,
2021,419700101,1196.17375603372,G1,1,1,65,G5,3,3,G2,Q1,D02,Q1,D01,390,390,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,1642,1639,,1,1,4,1,2,,,,,
2021,419700121,1274.85146934563,G1,2,1,54,G4,4,3,G1,Q1,D02,Q1,D01,9520,9520,0,9500,0,0,0,0,12050,12050,8500,0,0,0,0,0,3400,1403,760,643,-2530,1935,1262,,3,1,2,2,3,9,3,2,,3
2021,419700131,1602.27798310246,G1,2,1,36,G2,1,3,G1,Q1,D02,Q1,D02,3860,3860,0,3000,0,0,0,0,2500,2500,2500,0,0,0,0,0,0,472,400,72,1360,1567,1462,,1,2,4,1,1,,1,2,,2
2021,419700141,1884.98221698447,G1,1,4,62,G5,2,3,G2,Q5,D09,Q1,D01,600,600,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10301,9418,,2,1,2,1,2,,,,,
2021,419700151,2160.8521337742,G1,1,3,36,G2,2,2,G1,Q4,D07,Q3,D06,28326,25626,0,20000,2700,0,0,0,5000,5000,5000,0,0,0,0,0,0,1108,1000,108,23326,6554,5788,10,1,1,3,1,1,,2,2,,1
2021,419700181,1113.43056117402,G1,2,1,71,G5,3,1,G2,Q2,D03,Q4,D08,50150,150,0,0,50000,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,50150,2890,2829,,1,1,2,2,2,,,,,
2021,419700191,1553.23703399649,G1,1,1,35,G2,1,3,G1,Q2,D04,Q3,D05,29300,2300,1000,500,27000,27000,0,27000,13500,10800,10000,0,10000,800,500,300,0,504,60,444,15800,3039,2357,,1,1,3,1,1,,3,2,,2
2021,419800161,1999.72528269518,G1,1,1,40,G3,1,2,G2,Q1,D01,Q3,D05,17740,17740,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17740,686,555,,1,1,2,2,2,,,,,
2021,419800181,3150.06093747495,G1,1,3,34,G2,2,3,G1,Q3,D05,Q1,D02,15390,14790,0,14000,600,0,0,0,11700,11700,11400,0,0,0,0,0,0,510,300,210,3690,4033,3493,,2,2,3,1,3,4,2,2,,2
2021,419900101,2260.56240227047,G1,2,5,43,G3,2,1,G1,Q5,D10,Q5,D09,183260,11060,6000,0,172200,170000,150000,20000,95566,41066,35866,29000,0,5000,5000,0,0,23654,22450,1204,87694,14850,11580,,2,1,3,1,1,,2,2,,2
2021,419900111,1918.39968104582,G1,1,3,60,G5,2,3,G1,Q4,D08,Q3,D05,20800,12300,0,8000,8500,3000,0,3000,1350,1350,0,0,0,0,0,0,1000,460,360,100,19450,8657,7922,,3,1,1,1,1,,2,2,,2
2021,419900141,1542.89410565503,G1,1,3,71,G5,2,1,G1,Q4,D08,Q5,D10,397430,2230,0,0,395200,395000,250000,138000,292000,27000,27000,27000,0,0,0,0,0,2210,930,1280,105430,9042,6457,,3,1,3,2,1,,1,2,,2
2021,419900181,1229.64308617627,G1,1,4,58,G4,2,2,G2,Q5,D10,Q5,D10,147681,77281,14300,50000,70400,70000,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,147681,16906,15496,,1,1,1,1,2,,,,,
2021,420000212,847.85328591231,G2,2,1,45,G3,1,2,G2,Q2,D03,Q2,D04,10550,8950,0,4000,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10550,2451,2234,,5,8,4,2,2,,,,,
2021,420000232,902.261891129046,G2,2,1,47,G3,1,5,G1,Q2,D03,Q1,D02,2090,1090,0,0,1000,0,0,0,600,600,0,0,0,0,0,0,0,396,396,0,1490,2974,2668,,2,1,3,1,2,,3,2,,2
2021,420000252,931.43597855787,G2,1,1,56,G4,4,3,G2,Q4,D07,Q4,D07,31904,7904,0,3000,24000,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,31904,6383,6229,,1,1,3,1,2,,,,,
2021,420000292,1077.02960509128,G2,1,4,45,G3,2,1,G1,Q4,D08,Q4,D08,83340,9540,0,0,73800,70000,70000,0,30000,30000,28000,28000,0,0,0,0,0,16226,15260,966,53340,7990,5879,,3,1,3,2,1,,3,2,,2
2021,420000322,941.67617090148,G2,1,3,66,G5,2,1,G1,Q1,D01,Q3,D05,22032,2672,0,0,19360,19000,19000,0,1900,1900,1900,1900,0,0,0,0,0,204,120,84,20132,168,20,20,2,1,2,1,2,,2,2,,1
2021,420000332,859.136471009446,G2,1,3,43,G3,2,3,G1,Q3,D06,Q3,D05,36565,11765,0,8000,24800,21500,0,21500,16600,5600,0,0,0,4500,0,4500,0,1596,1500,96,19965,5324,3876,,3,1,3,1,1,,3,2,,2
2021,420000342,628.385228379684,G2,2,1,74,G5,3,1,G1,Q3,D05,Q4,D07,37446,8316,3000,0,29130,28000,17000,11000,5114,5114,3484,0,3484,1500,1500,0,0,736,534,202,32332,4323,4087,30,3,1,4,2,1,,2,2,,1
2021,420000352,689.102849277798,G2,1,1,52,G4,1,1,G1,Q2,D03,Q2,D04,12100,1100,0,0,11000,9000,9000,0,800,800,800,800,0,0,0,0,0,1560,1500,60,11300,2571,2426,10,2,1,2,1,1,,1,2,,1
2021,420100202,637.495500572674,G2,1,3,46,G3,2,2,G1,Q4,D08,Q4,D08,58025,56940,0,45000,1085,0,0,0,1100,1100,0,0,0,1000,0,1000,0,450,300,150,56925,7530,6823,,2,1,3,1,2,,1,2,,2
2021,420100212,1252.59471331506,G2,2,4,49,G3,4,3,G1,Q2,D04,Q1,D02,12720,1320,0,500,11400,11000,0,11000,8000,0,0,0,0,0,0,0,0,100,100,0,4720,3811,3710,,1,1,3,2,2,,,,,
2021,420100222,868.317828842762,G2,1,2,72,G5,2,1,G2,Q1,D02,Q4,D07,36024,8024,0,0,28000,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,36024,1595,1582,,1,1,3,1,2,,,,,
2021,420100232,551.676319715131,G2,1,2,57,G4,2,1,G1,Q2,D04,Q3,D05,22350,1200,0,0,21150,20000,20000,0,2500,2500,2500,2500,0,0,0,0,0,560,490,70,19850,3154,2785,20,3,1,2,1,1,,1,2,,1
2021,420100242,630.913570527307,G2,2,2,27,G1,1,2,G1,Q3,D05,Q1,D02,10131,10131,149,9000,0,0,0,0,7400,7400,7200,0,0,0,0,0,0,2037,1939,98,2731,4067,3582,,3,1,3,1,1,,3,2,,2
2021,420100252,942.194483954736,G2,2,2,62,G5,3,1,G2,Q3,D06,Q3,D06,27086,9286,0,0,17800,17800,10000,7800,0,0,0,0,0,0,0,0,0,0,0,0,27086,4974,3814,,1,1,4,2,2,,,,,
2021,420100262,697.822673084603,G2,1,4,60,G5,2,1,G1,Q3,D06,Q5,D10,130800,11700,0,0,119100,113000,63000,50000,2000,0,0,0,0,0,0,0,0,0,0,0,128800,5128,4526,,2,1,3,1,2,,,,,
2021,420100272,239.827081917997,G2,2,1,66,G5,4,4,G2,Q1,D02,Q1,D01,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1490,1449,,1,1,2,2,2,,,,,
2021,420100282,288.355981923763,G2,2,1,82,G5,3,2,G2,Q1,D01,Q1,D02,1665,1600,0,1500,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,480,469,,1,1,4,2,2,,,,,
2021,420100292,216.288563455216,G2,1,1,53,G4,4,3,G1,Q2,D04,Q1,D01,1640,640,0,300,1000,0,0,0,1890,1890,0,0,0,590,590,0,0,545,530,15,-250,3105,2657,30,3,1,4,1,1,,1,2,,1
2021,420100302,484.249921993282,G2,2,1,74,G5,3,1,G2,Q1,D02,Q2,D04,14340,5920,0,0,8420,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,14340,1375,1256,,1,3,2,2,2,,,,,
2021,420100312,591.461391269415,G2,1,4,52,G4,2,1,G2,Q5,D10,Q5,D09,70178,32378,19000,0,37800,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,70178,15376,12387,,2,4,2,1,2,,,,,
2021,420100322,1099.39128653075,G2,1,4,40,G3,2,1,G1,Q5,D10,Q5,D09,86048,28548,12000,0,57500,39000,39000,0,15000,15000,12000,12000,0,0,0,0,0,1660,1260,400,71048,12605,9842,40,3,7,2,1,1,,1,2,,1
2021,420100332,855.812854815116,G2,1,4,58,G4,2,1,G2,Q5,D10,Q5,D10,149120,96320,500,0,52800,52000,32000,20000,0,0,0,0,0,0,0,0,0,0,0,0,149120,14433,11839,,2,1,2,2,2,,,,,
2021,420100372,180.493519626983,G2,1,1,44,G3,1,3,G2,Q2,D03,Q1,D02,4596,4496,4000,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596,2916,2597,,2,1,3,1,2,,,,,
2021,420100382,576.45821424375,G2,1,1,45,G3,1,1,G1,Q1,D02,Q2,D04,18120,4920,0,0,13200,13000,13000,0,4365,4365,4300,4300,0,0,0,0,0,361,251,110,13755,1749,1260,10,1,1,2,2,1,,1,2,,1
2021,420100392,851.83087918891,G2,1,2,56,G4,4,1,G1,Q1,D02,Q4,D07,41210,310,0,0,40900,40500,9500,31000,8100,8100,6100,0,0,2000,2000,0,0,267,0,267,33110,1870,1414,,1,1,2,1,3,7,3,2,,3
2021,420700221,874.18458903242,G2,1,2,73,G5,4,3,G2,Q1,D02,Q1,D02,2960,2860,0,1650,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,1696,1662,,1,1,4,1,2,,,,,
2021,420700231,1054.81864462323,G2,1,3,66,G5,2,1,G2,Q5,D10,Q4,D07,40480,9980,0,0,30500,28000,28000,0,0,0,0,0,0,0,0,0,0,200,200,0,40480,14353,13177,,2,1,2,1,2,,,,,
2021,420700261,993.289646910081,G2,1,3,65,G5,2,3,G1,Q3,D06,Q1,D02,5330,3930,0,1000,1400,0,0,0,1071,1071,0,0,0,721,721,0,0,704,684,20,4259,4934,4463,,2,5,3,1,1,,3,2,,2
2021,420700271,725.73834751399,G2,2,1,85,G5,3,5,G2,Q1,D01,Q1,D01,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,110,109,,1,1,4,2,2,,,,,
2021,420700291,315.843767063352,G2,2,3,87,G5,3,1,G2,Q1,D02,Q2,D04,13009,9,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13009,1420,1384,,1,1,4,1,2,,,,,
2021,420700311,661.072756705049,G2,2,1,77,G5,3,1,G1,Q1,D02,Q5,D10,181257,26619,0,0,154638,154000,10000,144000,20,20,0,0,0,0,0,0,0,50,50,0,181237,2069,1375,40,1,3,3,2,2,,1,2,,1
2021,420700321,699.121733681978,G2,1,2,64,G5,2,1,G1,Q3,D06,Q4,D08,73675,4125,0,0,69550,65000,35000,30000,17040,15040,4000,0,0,3000,3000,0,0,4290,4150,140,56635,5860,5233,,3,1,3,2,2,,3,2,,2
2021,420700331,799.038046804805,G2,1,3,44,G3,2,1,G1,Q5,D09,Q4,D07,47735,12535,0,0,35200,33000,28000,5000,5900,5900,5900,5000,0,0,0,0,0,1221,1000,221,41835,9718,7900,10,3,7,2,1,1,,1,1,2,1
2021,420700341,267.193286357749,G2,1,3,61,G5,2,1,G1,Q5,D09,Q3,D05,36438,4438,0,0,32000,32000,32000,0,15000,15000,15000,0,0,0,0,0,0,4900,4200,700,21438,10512,8416,,1,1,2,1,1,,1,2,,2
2021,420700351,1622.26010224546,G2,1,2,35,G2,1,1,G2,Q2,D03,Q2,D04,14208,1208,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,14208,2817,2715,,1,1,2,2,2,,,,,
2021,420700361,944.086064612457,G2,1,4,50,G4,2,1,G1,Q4,D07,Q5,D09,102795,29895,2000,0,72900,71000,50000,21000,11300,10000,0,0,0,10000,0,10000,0,400,0,400,91495,6524,3178,20,1,1,3,2,2,,2,2,,1
2021,420700371,1301.64261857855,G2,1,4,62,G5,2,1,G1,Q5,D10,Q2,D04,109420,31220,0,0,78200,65000,19000,46000,98500,88500,55000,0,0,30000,0,30000,0,4990,800,4190,10920,20747,15534,,3,3,3,1,2,,3,1,2,2
2021,420700381,960.129497102921,G2,1,3,62,G5,2,1,G1,Q3,D06,Q4,D08,57602,2302,0,0,55300,55000,19000,36000,1000,0,0,0,0,0,0,0,0,0,0,0,56602,5922,5223,,4,3,2,2,2,,,,,
2021,420800211,690.057641278917,G2,2,1,60,G5,4,3,G1,Q1,D01,Q1,D02,3148,3028,0,200,120,0,0,0,700,700,700,0,0,0,0,0,0,42,0,42,2448,1300,1197,,3,5,4,2,3,9,3,2,,3
2021,420800221,1188.51030743173,G2,1,2,41,G3,2,1,G2,Q4,D07,Q4,D07,39650,27580,14000,0,12070,12000,10000,2000,0,0,0,0,0,0,0,0,0,140,140,0,39650,6906,6206,,1,7,1,2,2,,,,,
2021,420800251,757.224240652335,G2,1,3,67,G5,2,1,G1,Q3,D05,Q3,D05,21370,8870,0,0,12500,11000,11000,0,30,30,0,0,0,0,0,0,0,360,360,0,21340,4377,4298,10,1,1,1,1,2,,1,2,,1
2021,420800261,762.702545020366,G2,2,1,62,G5,3,2,G2,Q2,D03,Q3,D05,17463,14400,0,10000,3063,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,17463,2436,2380,,2,1,3,1,2,,,,,
2021,420800301,730.56793683533,G2,2,1,77,G5,2,1,G2,Q1,D01,Q3,D05,18200,200,0,0,18000,18000,13000,5000,0,0,0,0,0,0,0,0,0,0,0,0,18200,512,473,,5,3,4,2,2,,,,,
2021,420800311,580.87427678347,G2,2,1,62,G5,4,1,G1,Q2,D03,Q5,D10,212500,1500,0,0,211000,208000,8000,200000,30000,30000,30000,0,30000,0,0,0,0,900,0,900,182500,2670,1357,,3,1,2,2,2,,2,2,,2
2021,420800321,696.791583739239,G2,1,3,61,G5,2,1,G1,Q4,D07,Q4,D07,51930,10630,0,0,41300,40000,30000,10000,17145,9145,8500,0,0,300,300,0,0,602,26,576,34785,6250,5052,,3,1,2,2,2,,3,1,2,3
2021,420800331,581.971897343566,G2,1,2,75,G5,2,1,G2,Q4,D08,Q2,D04,14460,400,0,0,14060,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14460,7600,6675,,1,1,2,1,2,,,,,
2021,420800391,615.411513972441,G2,1,2,75,G5,2,1,G1,Q3,D06,Q3,D05,28568,838,0,0,27730,27000,27000,0,7200,7200,6500,6500,0,500,0,500,0,1240,900,340,21368,5225,4647,30,1,1,3,2,2,,1,2,,1
2021,420900201,618.898093601802,G2,2,1,64,G5,3,2,G1,Q1,D02,Q3,D05,28464,15114,239,9000,13350,12500,0,12500,7200,7200,0,0,0,7200,7200,0,0,0,0,0,21264,1691,1284,,1,7,2,1,3,1,3,2,,2
2021,420900221,851.776610467037,G2,1,3,60,G5,2,1,G1,Q5,D09,Q3,D05,18900,120,0,0,18780,18700,17500,1200,2000,2000,1000,0,0,0,0,0,1000,690,400,290,16900,9651,8910,,3,2,2,2,2,,2,2,,3
2021,420900231,640.1144294408,G2,2,1,83,G5,3,3,G2,Q1,D01,Q1,D01,420,420,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,869,799,,1,3,4,1,2,,,,,
2021,420900241,968.244436469079,G2,1,4,40,G3,2,1,G1,Q4,D08,Q4,D07,35756,7486,123,0,28270,26000,26000,0,1780,1780,0,0,0,900,0,900,0,900,840,60,33976,8275,7317,20,1,1,2,1,1,,1,2,,1
2021,420900271,1280.7201700548,G2,1,5,39,G2,2,1,G1,Q3,D06,Q5,D09,96651,9304,36,0,87347,87000,32000,55000,16500,15000,15000,0,15000,0,0,0,0,516,0,516,80151,5148,4242,20,1,1,3,1,2,,2,2,,1
2021,420900301,635.425665121687,G2,1,2,60,G5,2,1,G1,Q3,D06,Q4,D08,70440,14540,0,0,55900,55000,55000,0,13500,6000,6000,0,0,0,0,0,0,480,0,480,56940,5534,4070,,3,1,1,2,2,,3,2,,2
2021,420900311,602.040233378043,G2,2,2,69,G5,3,1,G1,Q1,D02,Q5,D09,89548,2048,0,0,87500,87500,15500,72000,1500,0,0,0,0,0,0,0,0,5500,5500,0,88048,1947,1595,,3,1,2,2,2,,,,,
2021,420900321,1285.97514618936,G2,1,2,38,G2,1,1,G2,Q3,D05,Q2,D04,15140,440,300,0,14700,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,15140,4327,2570,,1,1,2,2,2,,,,,
2021,420900331,907.111126084052,G2,1,4,63,G5,2,1,G1,Q4,D08,Q5,D09,84202,20452,5000,0,63750,62000,32000,30000,3000,3000,3000,0,3000,0,0,0,0,5510,5000,510,81202,8974,7316,,4,1,3,2,1,,1,2,,2
2021,420900341,227.824965078656,G2,1,2,65,G5,2,1,G1,Q5,D09,Q2,D03,77580,17480,15000,0,60100,60000,37000,23000,68000,45000,20000,20000,0,0,0,0,0,7700,6900,800,9580,11700,9463,,3,9,2,2,1,,2,2,,2
2021,420900351,1358.6996169003,G2,1,4,37,G2,2,1,G1,Q4,D08,Q4,D07,93768,2068,1000,0,91700,88800,24000,64800,59976,55476,55446,14560,40886,0,0,0,0,2324,654,1670,33792,8225,5539,,3,7,3,1,1,,1,2,,2
2021,420900361,601.852212818678,G2,2,2,87,G5,3,1,G1,Q1,D02,Q2,D03,9858,1058,0,0,8800,8000,8000,0,600,600,0,0,0,0,0,0,0,800,800,0,9258,1617,1536,,1,1,2,2,2,,1,2,,3
2021,420900371,883.765646337266,G2,1,6,49,G3,2,1,G1,Q3,D05,Q2,D03,8500,3400,0,0,5100,5000,5000,0,745,745,745,745,0,0,0,0,0,162,144,18,7755,4676,4417,,3,1,2,2,3,9,1,2,,2
2021,420900381,933.583662928988,G2,1,4,51,G4,2,1,G1,Q5,D10,Q4,D07,51483,29765,3050,0,21718,21000,20000,1000,13100,13100,5100,5100,0,8000,8000,0,0,840,360,480,38383,20633,16375,5,1,7,2,2,1,,1,2,,1
2021,420900391,571.316088528162,G2,1,1,76,G5,3,3,G2,Q1,D02,Q1,D01,290,190,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1864,1857,,2,1,3,1,2,,,,,
2021,421000202,1148.12631314245,G2,1,3,49,G3,2,1,G1,Q2,D04,Q4,D07,40500,10300,0,0,30200,27000,27000,0,4850,4850,3950,3950,0,400,0,400,0,364,220,144,35650,3511,3093,,3,2,2,2,2,,3,2,,2
2021,421000212,761.272672483155,G2,2,1,79,G5,3,1,G1,Q1,D01,Q3,D05,21620,120,0,0,21500,21500,20000,1500,200,0,0,0,0,0,0,0,0,0,0,0,21420,822,804,,1,3,4,2,2,,,,,
2021,421000222,939.138142436583,G2,1,1,55,G4,1,4,G2,Q2,D03,Q1,D01,630,600,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2921,2701,,1,1,4,2,2,,,,,
2021,421000242,749.426942391756,G2,1,1,36,G2,1,1,G1,Q4,D07,Q5,D09,69549,19549,7000,0,50000,50000,50000,0,6000,6000,0,0,0,6000,6000,0,0,144,0,144,63549,6204,4953,,1,1,3,2,2,,2,2,,2
2021,421000282,888.359399574599,G2,1,3,68,G5,2,1,G2,Q5,D10,Q5,D09,69220,15020,0,0,54200,51000,41000,10000,0,0,0,0,0,0,0,0,0,50,50,0,69220,17293,15384,,1,3,2,2,2,,,,,
