"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","가구주_만연령","가구주연령_10세단위코드","가구주_혼인상태코드","입주형태코드","부채보유여부","보완_소득5분위코드","보완_소득10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","보완_경상소득","보완_처분가능소득","원리금상환_생계부담_소득대비상환액비중","여유자금운용계획코드","금융자산투자운용방법코드","거주지주택가격전망코드","여유자금부동산투자여부","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","원리금연체여부","30일이상원리금연체여부","원리금상환_생계부담정도코드"
2018,011600131,632.117931545868,G1,2,4,62,G5,3,1,G1,Q2,D04,Q5,D10,157250,2250,0,0,155000,155000,155000,0,70000,0,0,0,0,0,0,0,0,0,0,0,87250,2906,2535,,,,,,,,,,,
2018,011600151,1259.27199503057,G1,2,1,52,G4,1,3,G1,Q1,D01,Q2,D03,5730,5730,0,4000,0,0,0,0,48,48,0,0,0,0,0,0,0,10,10,0,5682,878,877,,,,,,,,,,,
2018,011600181,1307.82796121707,G1,1,2,62,G5,2,1,G1,Q2,D04,Q4,D07,35360,3500,0,0,31860,30000,30000,0,600,600,0,0,0,600,0,600,0,460,400,60,34760,3503,3139,,,,,,,,,,,
2018,011600201,826.121945392498,G2,2,1,68,G5,3,1,G1,Q1,D01,Q1,D02,3580,40,0,0,3540,3500,3500,0,20,20,0,0,0,0,0,0,0,20,20,0,3560,796,792,20,1,1,4,2,2,,2,2,,1
2018,011600211,1061.31313464777,G2,1,4,55,G4,2,1,G1,Q3,D05,Q2,D03,6984,3314,0,0,3670,3500,3500,0,700,700,600,0,0,0,0,0,0,116,80,36,6284,3888,3513,,2,5,2,1,1,,2,2,,2
2018,011600221,1173.62694372311,G2,1,3,61,G5,2,1,G1,Q5,D10,Q5,D09,77990,24740,3600,0,53250,39000,39000,0,3900,3900,3900,0,0,0,0,0,0,883,600,283,74090,17089,16053,20,3,1,1,1,1,,1,2,,1
2018,011600231,1056.34400644945,G2,2,3,51,G4,2,1,G1,Q5,D10,Q3,D06,33660,12260,0,0,21400,18000,18000,0,9265,9265,9250,9250,0,0,0,0,0,1462,1350,112,24395,15826,10545,,3,1,2,2,2,,1,2,,3
2018,011600261,1083.52169751354,G2,1,2,65,G5,2,1,G1,Q2,D04,Q3,D06,24926,3755,0,0,21171,21000,21000,0,2100,2100,2100,2100,0,0,0,0,0,360,300,60,22826,2884,2633,7,3,1,2,2,1,,1,2,,1
2018,011600281,1229.50712712713,G2,1,4,38,G2,2,1,G1,Q3,D05,Q2,D03,13399,2334,0,0,11065,11000,11000,0,6904,6904,6904,0,0,0,0,0,0,8215,7656,559,6495,4188,3180,,2,1,2,1,1,,1,2,,2
2018,011600291,1046.23822447554,G2,1,2,60,G5,2,1,G1,Q2,D04,Q3,D05,20401,4901,0,0,15500,14000,14000,0,700,700,0,0,0,0,0,0,700,350,200,150,19701,3000,2635,5,1,1,2,1,2,,3,2,,1
2018,011600311,1480.67751755608,G1,1,2,68,G5,2,1,G1,Q2,D03,Q4,D07,38560,410,0,0,38150,38000,25000,13000,8000,0,0,0,0,0,0,0,0,610,600,10,30560,2196,1952,,1,1,3,2,2,,,,,
2018,011600331,2235.86814861259,G1,1,3,49,G3,2,1,G1,Q4,D08,Q3,D06,46282,11732,0,0,34550,34000,34000,0,20100,20100,20000,20000,0,0,0,0,0,5765,5380,385,26182,7157,6075,,,,,,,,,,,
2018,011600361,1525.18667175663,G1,2,2,39,G2,1,2,G1,Q3,D05,Q1,D01,7628,7628,0,6000,0,0,0,0,7214,7214,0,0,0,0,0,0,2614,1369,989,380,414,3606,3168,,3,1,3,1,1,,1,2,,2
2018,011600381,365.665272232986,G1,1,3,70,G5,2,1,G1,Q5,D10,Q5,D10,195300,15200,0,0,180100,180000,100000,80000,120,120,0,0,0,0,0,0,0,2500,2500,0,195180,13605,6945,,,,,,,,,,,
2018,011700111,1906.00072619919,G1,1,4,51,G4,2,2,G2,Q5,D10,Q5,D09,56090,52790,0,31000,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56090,14199,11828,,,,,,,,,,,
2018,011700121,1235.58303384352,G1,2,2,50,G4,4,3,G2,Q1,D02,Q1,D02,1764,1264,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,1506,1345,,1,1,2,1,2,,,,,
2018,011700151,1052.38156703396,G1,1,5,55,G4,2,1,G1,Q5,D10,Q5,D10,266960,10660,0,0,256300,246000,60000,180000,64415,19415,19415,0,0,0,0,0,0,430,180,250,202545,12321,9514,,,,,,,,,,,
2018,011700161,1392.12885996385,G1,1,2,67,G5,2,1,G1,Q5,D10,Q5,D10,197510,62010,30000,0,135500,130000,65000,65000,60,60,0,0,0,0,0,0,0,300,300,0,197450,13075,12119,,,,,,,,,,,
2018,011700171,1877.55714141994,G1,1,4,60,G5,2,1,G2,Q5,D09,Q5,D09,59337,6137,0,0,53200,51000,41000,10000,0,0,0,0,0,0,0,0,0,0,0,0,59337,8809,8202,,,,,,,,,,,
2018,011700181,1807.38266495514,G1,1,4,48,G3,2,1,G1,Q3,D05,Q4,D08,47259,6609,0,0,40650,40000,40000,0,5080,5080,5000,5000,0,0,0,0,0,1596,1404,192,42179,3646,2748,,,,,,,,,,,
2018,011700191,2285.74466267854,G1,1,5,53,G4,2,1,G1,Q5,D10,Q4,D08,49395,8145,0,0,41250,40000,40000,0,3620,3620,3500,3500,0,100,0,100,0,1131,1000,131,45775,13845,10328,,,,,,,,,,,
2018,011700201,953.797424060883,G2,2,2,81,G5,3,1,G1,Q1,D02,Q3,D05,16530,790,0,0,15740,15000,15000,0,40,40,0,0,0,0,0,0,0,60,60,0,16490,1834,1688,,,,,,,,,,,
2018,011700211,1301.8476010816,G2,1,4,49,G3,2,1,G1,Q3,D05,Q3,D06,25020,3856,0,0,21164,21000,21000,0,1020,20,0,0,0,0,0,0,0,40,40,0,24000,4100,3699,,,,,,,,,,,
2018,011700221,866.684278839338,G2,2,1,45,G3,1,3,G2,Q1,D01,Q1,D02,1910,1910,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,585,585,,,,,,,,,,,
2018,011700241,826.693972052611,G2,1,1,58,G4,4,3,G2,Q1,D02,Q1,D01,320,70,0,50,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1485,1446,,,,,,,,,,,
2018,011700271,865.754466867726,G2,2,2,66,G5,2,3,G1,Q2,D04,Q2,D04,12619,7619,0,1000,5000,5000,0,5000,860,860,0,0,0,0,0,0,860,1620,1440,180,11759,3216,2644,,3,2,4,1,3,1,1,1,2,3
2018,011700281,586.678776057441,G2,1,2,68,G5,2,1,G1,Q3,D05,Q5,D10,147258,7008,0,0,140250,138000,80000,58000,635,135,0,0,0,0,0,0,0,540,540,0,146623,3770,3222,,,,,,,,,,,
2018,011700291,1489.39254916606,G2,1,4,50,G4,2,1,G1,Q3,D05,Q3,D05,23490,5990,0,0,17500,16000,16000,0,6000,6000,6000,6000,0,0,0,0,0,240,0,240,17490,4433,3572,,,,,,,,,,,
2018,011700311,1294.01394262244,G1,1,1,45,G3,4,3,G1,Q2,D04,Q1,D01,1560,1560,0,500,0,0,0,0,1620,1620,0,0,0,1620,1620,0,0,540,540,0,-60,3020,2234,,,,,,,,,,,
2018,011700371,1148.56143979971,G1,1,1,73,G5,3,2,G2,Q1,D01,Q1,D02,4450,2950,0,2700,1500,1500,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,4450,920,918,,,,,,,,,,,
2018,011800111,1036.9897739198,G1,2,2,73,G5,2,1,G1,Q2,D04,Q5,D10,200300,300,0,0,200000,200000,200000,0,1000,0,0,0,0,0,0,0,0,0,0,0,199300,3000,2176,,1,1,3,2,2,,,,,
2018,011800131,978.431305447361,G1,2,1,69,G5,3,1,G1,Q1,D02,Q3,D06,22608,50,0,0,22558,22558,22558,0,1400,0,0,0,0,0,0,0,0,0,0,0,21208,1126,934,,,,,,,,,,,
2018,011800151,978.431305447361,G1,2,1,25,G1,1,3,G1,Q2,D03,Q1,D02,4155,4155,0,4000,0,0,0,0,5,5,0,0,0,0,0,0,0,250,250,0,4150,1858,1681,20,1,1,1,2,2,,1,2,,1
2018,011800201,1358.13772724078,G2,1,4,54,G4,2,1,G1,Q4,D08,Q2,D04,17706,3220,0,0,14486,13000,13000,0,6732,6732,4867,4867,0,1000,1000,0,665,686,386,300,10974,7103,6038,,,,,,,,,,,
2018,011800211,977.434954209015,G2,1,2,70,G5,2,3,G1,Q3,D05,Q4,D08,40170,6070,0,6000,34100,34000,0,34000,1390,390,0,0,0,0,0,0,0,0,0,0,38780,3627,3166,,,,,,,,,,,
2018,011800231,1176.74439934542,G2,1,3,38,G2,2,1,G1,Q4,D07,Q3,D06,42698,3098,0,0,39600,37000,37000,0,18000,18000,17840,17840,0,0,0,0,0,2710,2230,480,24698,5522,4537,,3,1,3,1,1,,1,2,,2
2018,011800241,714.050659712114,G2,1,2,63,G5,2,1,G1,Q4,D08,Q5,D10,113170,1170,0,0,112000,112000,72000,40000,30000,20000,20000,0,20000,0,0,0,0,744,0,744,83170,7461,6420,,,,,,,,,,,
2018,011800251,866.734585465137,G2,1,2,71,G5,2,1,G1,Q3,D05,Q5,D10,168702,17830,0,0,150872,150000,150000,0,5000,0,0,0,0,0,0,0,0,0,0,0,163702,4386,3305,,,,,,,,,,,
2018,011800261,1043.4710409865,G2,2,3,46,G3,2,1,G1,Q5,D09,Q5,D10,124398,3198,0,0,121200,120000,30000,90000,2000,0,0,0,0,0,0,0,0,0,0,0,122398,11206,9733,,2,1,2,2,2,,,,,
2018,011800271,817.790370996094,G2,2,1,28,G1,1,3,G2,Q3,D05,Q1,D02,4170,4080,0,1000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170,3661,2746,,,,,,,,,,,
2018,011800281,817.790370996094,G2,2,1,82,G5,3,1,G1,Q1,D02,Q4,D08,51000,1000,0,0,50000,50000,50000,0,1200,0,0,0,0,0,0,0,0,0,0,0,49800,1136,1087,,,,,,,,,,,
2018,011800301,1271.7415562366,G1,1,2,61,G5,2,3,G1,Q3,D06,Q1,D02,1400,1400,0,1000,0,0,0,0,15,15,0,0,0,0,0,0,0,180,180,0,1385,4585,3548,,,,,,,,,,,
2018,011800311,1463.23961635431,G1,1,2,68,G5,2,1,G1,Q2,D03,Q4,D07,48304,3304,0,0,45000,45000,45000,0,12700,12700,12700,12700,0,0,0,0,0,730,330,400,35604,2193,1608,,,,,,,,,,,
2018,011800341,1531.06326643219,G1,2,3,57,G4,3,1,G1,Q4,D07,Q4,D08,46488,14788,0,0,31700,30000,30000,0,5000,5000,5000,5000,0,0,0,0,0,280,150,130,41488,5844,5172,,1,1,2,2,1,,1,2,,2
2018,011800351,1271.7415562366,G1,1,2,42,G3,2,2,G1,Q3,D06,Q3,D05,33850,32350,500,22500,1500,0,0,0,15000,15000,15000,0,0,0,0,0,0,540,0,540,18850,4682,3298,,1,1,3,1,3,1,2,2,,2
2018,011800371,461.604631819351,G1,1,1,76,G5,3,1,G2,Q3,D05,Q5,D10,84190,6000,0,0,78190,78000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,84190,3973,3831,,,,,,,,,,,
2018,011800381,1199.92673250456,G1,2,1,53,G4,3,2,G2,Q2,D03,Q2,D04,13050,10550,0,10000,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13050,1848,1842,,,,,,,,,,,
2018,012200151,1205.80637471559,G1,1,1,32,G2,1,3,G1,Q2,D03,Q1,D02,2697,1847,0,1000,850,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,2592,2493,2270,,,,,,,,,,,
2018,012200231,1311.01893738747,G2,1,5,64,G5,2,1,G1,Q4,D08,Q5,D10,90871,19540,13000,0,71331,69000,48000,21000,5000,0,0,0,0,0,0,0,0,0,0,0,85871,7091,6782,,,,,,,,,,,
2018,012200271,885.777227367667,G2,2,2,53,G4,2,3,G2,Q2,D04,Q1,D01,700,700,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2757,2683,,,,,,,,,,,
2018,012200321,2251.78549556843,G1,1,4,45,G3,2,1,G2,Q4,D07,Q5,D10,95600,12600,7000,0,83000,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,95600,6072,4449,,,,,,,,,,,
2018,012200331,2312.03066449181,G1,1,4,56,G4,2,1,G2,Q5,D10,Q5,D09,71942,12392,0,0,59550,55000,55000,0,0,0,0,0,0,0,0,0,0,1032,1000,32,71942,12070,11145,,,,,,,,,,,
2018,012201271,1537.64424338916,G2,2,1,61,G5,4,1,G1,Q1,D02,Q2,D03,9267,2350,0,0,6917,6750,1000,5750,1000,0,0,0,0,0,0,0,0,0,0,0,8267,1085,961,,,,,,,,,,,
2018,012201331,1161.22249045045,G1,2,3,52,G4,4,3,G1,Q4,D07,Q1,D02,7080,5880,0,5000,1200,0,0,0,3700,3700,1000,0,0,2000,2000,0,0,2770,2660,110,3380,6415,5792,,,,,,,,,,,
2018,012202131,2299.34691493307,G1,1,4,58,G4,2,1,G2,Q5,D10,Q5,D09,53360,1260,0,0,52100,52000,50000,2000,0,0,0,0,0,0,0,0,0,8020,7890,130,53360,12827,9748,,,,,,,,,,,
2018,012202331,2579.3590874774,G1,1,4,51,G4,2,3,G1,Q3,D06,Q2,D03,10828,9138,0,6400,1690,0,0,0,3865,3865,3700,0,0,150,0,150,0,2731,2635,96,6963,5273,4779,,,,,,,,,,,
2018,012500121,2433.74009126393,G1,1,4,52,G4,2,1,G1,Q4,D08,Q5,D10,119962,19762,1500,0,100200,73500,28000,45500,40788,34788,32113,0,32113,2675,2675,0,0,4002,3230,772,79174,8374,6531,,,,,,,,,,,
2018,012500181,1799.08127660115,G1,1,1,59,G4,4,3,G2,Q2,D03,Q1,D01,310,210,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,2404,2208,,2,1,2,1,2,,,,,
2018,012500191,616.264262328592,G1,1,3,46,G3,4,5,G1,Q5,D09,Q4,D07,51350,9350,0,0,42000,40000,0,0,20000,20000,0,0,0,20000,20000,0,0,0,0,0,31350,9665,9205,,1,1,2,1,1,,1,2,,2
2018,012501201,999.668573973186,G2,1,3,63,G5,2,1,G1,Q5,D09,Q5,D10,113620,30620,0,0,83000,72000,40000,32000,2000,0,0,0,0,0,0,0,0,0,0,0,111620,9564,8963,,2,1,3,1,2,,,,,
2018,012501211,1082.51926371961,G2,1,2,39,G2,1,1,G2,Q2,D03,Q4,D07,32715,2515,0,0,30200,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,32715,1929,1760,,1,1,2,2,2,,,,,
2018,012503311,1860.0934855533,G1,1,4,48,G3,2,3,G1,Q2,D04,Q2,D03,19072,18857,0,17000,215,0,0,0,10245,10245,8075,0,0,2170,1000,1170,0,977,700,277,8827,2692,2295,,,,,,,,,,,
2018,012503351,1957.94599965549,G1,1,2,59,G4,2,1,G1,Q5,D09,Q5,D09,117012,15612,10000,0,101400,100000,100000,0,54000,37400,30000,30000,0,4400,4400,0,0,1706,600,1106,63012,9796,7743,,,,,,,,,,,
2018,012503361,1166.68702418437,G1,2,1,86,G5,3,2,G2,Q1,D01,Q1,D02,4060,4060,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060,822,821,,,,,,,,,,,
2018,012503371,1741.30641457244,G1,1,1,32,G2,1,2,G1,Q2,D04,Q2,D03,16440,16440,0,12000,0,0,0,0,7500,7500,7500,0,0,0,0,0,0,400,150,250,8940,2817,1934,,,,,,,,,,,
2018,012600111,1213.2861352849,G1,1,2,71,G5,2,1,G1,Q2,D03,Q4,D08,50680,330,0,0,50350,50000,50000,0,12560,560,0,0,0,300,0,300,0,1406,1400,6,38120,2165,1685,15,5,1,4,2,2,,2,2,,1
2018,012600121,1391.14310727235,G1,1,3,73,G5,2,2,G1,Q4,D07,Q4,D08,45020,20800,0,20000,24220,24000,0,24000,2000,0,0,0,0,0,0,0,0,0,0,0,43020,6396,5798,,2,1,3,1,2,,,,,
2018,012600131,1428.71714556251,G1,1,3,32,G2,2,1,G1,Q3,D06,Q3,D06,42437,3179,0,0,39258,38000,38000,0,15350,15350,15000,15000,0,350,0,350,0,11040,10837,203,27087,5234,4682,,3,1,3,1,1,,1,2,,3
2018,012600151,1192.68023432406,G1,2,1,77,G5,3,1,G1,Q1,D01,Q3,D05,18600,600,0,0,18000,18000,18000,0,30,30,0,0,0,0,0,0,0,40,40,0,18570,848,821,15,1,3,2,2,1,,2,2,,1
2018,012600181,1414.50782693028,G1,2,3,42,G3,4,3,G1,Q2,D03,Q1,D01,7530,7530,0,7500,0,0,0,0,7000,7000,0,0,0,7000,7000,0,0,142,0,142,530,2318,2042,,1,1,4,2,2,,2,1,2,3
2018,012600191,2090.93424781036,G1,1,3,58,G4,2,1,G1,Q5,D09,Q3,D05,37530,1130,0,0,36400,35000,35000,0,22520,22520,19720,19720,0,2800,2000,800,0,662,80,582,15010,9971,8754,20,3,1,3,1,1,,1,2,,1
2018,012600201,1052.19023695926,G2,1,2,44,G3,2,1,G1,Q3,D06,Q3,D05,35650,3950,0,0,31700,29000,12000,17000,21120,9120,9120,9120,0,0,0,0,0,2474,1804,670,14530,4829,3529,10,2,1,3,1,1,,1,2,,1
2018,012600211,1242.4299696001,G2,1,5,44,G3,2,1,G2,Q3,D05,Q4,D07,32127,6307,400,0,25820,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,32127,4187,3793,,1,1,2,1,2,,,,,
2018,012600221,963.644642810383,G2,2,3,56,G4,2,2,G2,Q3,D05,Q4,D08,39850,38850,0,15500,1000,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,39850,3904,3411,,2,1,1,1,2,,,,,
2018,012600241,1199.45433951578,G2,1,4,58,G4,2,1,G1,Q5,D10,Q4,D08,46066,9566,0,0,36500,34000,18000,16000,2400,1400,0,0,0,1400,1400,0,0,2031,2000,31,43666,13296,11393,,,,,,,,,,,
2018,012600261,898.865457759653,G2,2,1,77,G5,3,3,G2,Q1,D01,Q1,D02,2850,2850,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850,508,507,,,,,,,,,,,
2018,012600281,1267.8888198553,G2,1,4,42,G3,2,1,G1,Q5,D10,Q4,D08,52041,11241,4260,0,40800,40000,40000,0,6000,6000,4000,4000,0,2000,0,2000,0,1226,1000,226,46041,11740,8931,,,,,,,,,,,
2018,012600291,1283.4385291965,G2,1,4,43,G3,2,1,G1,Q5,D10,Q4,D08,55910,6460,0,0,49450,48000,48000,0,7200,7200,7200,7200,0,0,0,0,0,1392,1200,192,48710,13766,11745,,,,,,,,,,,
2018,012600311,1434.64820492717,G1,1,1,34,G2,1,2,G1,Q3,D06,Q1,D01,7364,7364,0,6000,0,0,0,0,14000,14000,0,0,0,14000,14000,0,0,100,0,100,-6636,5388,4479,10,3,1,4,1,1,,2,2,,1
2018,012600321,1429.84776505953,G1,2,1,29,G1,1,2,G1,Q2,D04,Q1,D02,10685,10685,0,10000,0,0,0,0,7000,7000,7000,0,0,0,0,0,0,1280,1000,280,3685,3381,2157,,3,1,3,1,1,,2,2,,2
2018,012600331,1612.26790423294,G1,2,1,46,G3,1,2,G1,Q1,D01,Q1,D01,310,310,0,300,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,-1690,721,721,,2,1,4,1,2,,1,1,1,3
2018,012600351,2320.1988411716,G1,1,4,55,G4,2,1,G1,Q5,D09,Q4,D07,44480,1650,0,0,42830,41000,41000,0,15000,15000,15000,15000,0,0,0,0,0,800,700,100,29480,9958,8229,,,,,,,,,,,
2018,012600371,1372.92261532064,G1,2,1,80,G5,3,2,G2,Q1,D01,Q1,D02,2020,2020,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,676,675,,2,1,2,1,1,,,,,
2018,012600381,1790.33574865979,G1,1,3,47,G3,4,2,G1,Q3,D06,Q3,D05,25900,13440,0,10000,12460,12000,0,12000,9500,0,0,0,0,0,0,0,0,701,629,72,16400,4636,4433,,3,1,2,1,2,,,,,
2018,012600391,2028.77112551431,G1,2,3,56,G4,2,3,G1,Q2,D04,Q1,D02,3268,3268,0,1000,0,0,0,0,30,30,0,0,0,0,0,0,0,24,24,0,3238,2799,2608,5,3,1,4,1,1,,1,2,,1
2018,012700101,1070.65771283243,G1,2,1,73,G5,3,1,G1,Q3,D05,Q5,D09,80724,25024,10000,0,55700,55000,55000,0,19200,19200,19000,19000,0,0,0,0,0,715,145,570,61524,3959,1904,,1,1,2,2,1,,1,2,,2
2018,012700131,1541.5205559381,G1,1,4,47,G3,2,3,G1,Q4,D08,Q2,D03,8532,7032,0,3500,1500,0,0,0,1840,1840,0,0,0,500,0,500,1340,428,300,128,6692,8136,7825,,3,1,3,1,3,1,1,1,2,3
2018,012700151,1265.51523287784,G1,1,2,75,G5,2,1,G2,Q1,D02,Q3,D06,25070,70,0,0,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25070,1221,1120,,,,,,,,,,,
2018,012700181,482.397077288838,G1,2,4,56,G4,3,1,G1,Q5,D10,Q5,D10,376095,132095,20375,0,244000,205000,60000,145000,5000,0,0,0,0,0,0,0,0,0,0,0,371095,53150,37968,,2,8,3,1,2,,,,,
2018,012700191,997.80605499993,G1,1,1,80,G5,4,2,G2,Q1,D01,Q2,D03,8030,8030,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8030,494,493,,1,1,2,2,2,,,,,
2018,012700221,1473.89295961977,G2,1,4,54,G4,2,3,G1,Q5,D10,Q5,D10,102351,54351,3000,6000,48000,48000,0,48000,17000,0,0,0,0,0,0,0,0,0,0,0,85351,11758,8478,,2,2,2,1,2,,,,,
2018,012700231,853.832544512138,G2,2,1,65,G5,3,1,G2,Q2,D04,Q2,D04,12894,3894,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,12894,3187,2981,,,,,,,,,,,
2018,012700241,963.090122566005,G2,2,2,67,G5,2,1,G2,Q2,D04,Q2,D04,9201,1001,0,0,8200,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,9201,3387,3312,,,,,,,,,,,
2018,012700251,793.481164729459,G2,1,1,38,G2,1,2,G1,Q2,D03,Q1,D01,5201,3001,0,2000,2200,0,0,0,5000,5000,0,0,0,4500,4500,0,0,1700,1500,200,201,2001,841,,,,,,,,,,,
2018,012700281,1217.47286400636,G2,1,4,39,G2,2,1,G1,Q3,D05,Q2,D03,17634,192,0,0,17442,16000,16000,0,11880,11880,7230,7230,0,1500,0,1500,0,476,104,372,5754,3995,3122,,,,,,,,,,,
2018,012700291,688.621633925462,G2,1,3,50,G4,2,1,G1,Q4,D07,Q3,D06,26736,7536,500,0,19200,15000,15000,0,2300,2300,0,0,0,2300,0,2300,0,100,0,100,24436,6514,5400,,,,,,,,,,,
2018,012700331,2244.37132646603,G1,1,4,61,G5,2,3,G1,Q3,D05,Q3,D06,25150,2000,0,2000,23150,0,0,0,1350,1350,0,0,0,1100,600,500,250,1554,1059,495,23800,4292,3286,,1,1,4,1,1,,3,2,,3
2018,012700341,2014.77669264571,G1,1,3,46,G3,2,2,G1,Q4,D07,Q2,D04,17900,17900,0,16000,0,0,0,0,8000,8000,8000,0,0,0,0,0,0,8440,8040,400,9900,5758,5202,,1,1,2,1,2,,2,2,,2
2018,012700361,1772.23009427613,G1,1,2,59,G4,2,2,G1,Q3,D05,Q3,D05,29680,10680,0,7000,19000,19000,0,19000,10852,10852,10852,0,10852,0,0,0,0,1108,648,460,18828,4243,3583,,,,,,,,,,,
2018,012700371,2224.6815447979,G1,1,3,43,G3,2,1,G1,Q4,D08,Q4,D08,51782,5382,0,0,46400,44500,37500,7000,10400,9400,9400,9400,0,0,0,0,0,960,600,360,41382,7968,6622,,,,,,,,,,,
2018,012800111,1660.52491874722,G1,1,5,43,G3,2,1,G1,Q1,D02,Q4,D08,44005,16863,12000,0,27142,26000,20000,6000,500,0,0,0,0,0,0,0,0,0,0,0,43505,1436,1024,,,,,,,,,,,
2018,012800121,1938.235402003,G1,1,5,42,G3,2,1,G1,Q5,D10,Q4,D07,40158,4958,0,0,35200,35000,35000,0,6000,6000,6000,6000,0,0,0,0,0,4240,4000,240,34158,12007,10620,,,,,,,,,,,
2018,012800131,1440.88865316168,G1,1,4,55,G4,2,3,G2,Q4,D07,Q2,D03,5800,5550,0,5000,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,6103,5908,,,,,,,,,,,
2018,012800181,1036.9897739198,G1,1,2,66,G5,2,1,G1,Q3,D06,Q3,D05,26011,1011,0,0,25000,25000,25000,0,8260,8260,8260,8260,0,0,0,0,0,420,120,300,17751,4979,4515,,5,1,2,2,2,,1,2,,3
2018,012800191,1660.52491874722,G1,1,5,25,G1,2,1,G1,Q4,D07,Q4,D07,32939,1471,0,0,31468,30000,30000,0,3000,3000,1300,1300,0,0,0,0,0,1668,1626,42,29939,6204,6030,,,,,,,,,,,
2018,012800201,1176.74439934542,G2,1,3,48,G3,2,3,G2,Q4,D08,Q3,D06,26900,18100,0,10000,8800,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26900,8219,7575,,2,1,2,1,2,,,,,
2018,012800211,1204.32048695988,G2,1,4,44,G3,2,3,G1,Q4,D08,Q1,D02,10543,2326,0,1000,8217,0,0,0,6700,6700,0,0,0,0,0,0,0,4000,4000,0,3843,8403,7839,,,,,,,,,,,
2018,012800221,1358.13772724078,G2,1,4,60,G5,2,1,G1,Q5,D10,Q3,D05,33015,7565,0,0,25450,25000,12000,0,18000,18000,0,0,0,18000,18000,0,0,0,0,0,15015,13970,11865,5,1,1,3,1,1,,3,2,,1
2018,012800241,1565.16017682942,G2,1,5,57,G4,2,1,G1,Q3,D06,Q3,D05,30256,7256,0,0,23000,20000,20000,0,10500,10500,9000,9000,0,0,0,0,0,2500,2060,440,19756,5152,3225,,3,1,2,1,1,,2,2,,2
2018,012800251,1176.74439934542,G2,1,3,58,G4,2,1,G1,Q5,D09,Q5,D10,196670,26320,0,0,170350,167000,15000,143000,38000,0,0,0,0,0,0,0,0,0,0,0,158670,9984,7232,,2,1,1,1,3,2,,,,
2018,012800261,866.734585465137,G2,2,2,57,G4,3,1,G2,Q3,D05,Q3,D06,20480,2200,1000,0,18280,17000,10000,7000,0,0,0,0,0,0,0,0,0,0,0,0,20480,3756,3434,,,,,,,,,,,
2018,012800271,922.239526646063,G2,1,1,70,G5,3,3,G2,Q1,D02,Q1,D01,459,459,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,1725,1710,,1,1,2,2,2,,,,,
2018,012800281,1176.74439934542,G2,1,3,58,G4,2,1,G2,Q1,D02,Q4,D07,36365,3985,0,0,32380,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,36365,1633,1334,,2,3,2,1,2,,,,,
